#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
tlkzzyyq1fzjlqbx9jctlkzzyytp8zwc,,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2205331.0,2022-11-22 16:18:00,2022-11-22 16:23:00,00:04:39,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
vieda59vq501k2viedafbqzjj4kbedxk,,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,1,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Almost every month,Some months but not every month,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2211603.0,2022-11-28 08:01:00,2022-11-28 08:46:00,00:44:45,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,1.0,High,High,Moderate Risk
i7yaqrlf0r2x7ai7ynfl1gie8igw08p3,,Female,70 to 74,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Definitely agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Almost every month,,Never,,,,Retired,,,,,"£24,301- £37,900 p.a.",2211617.0,2022-11-27 16:07:00,2022-11-27 16:12:00,00:04:59,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
hds5bvr33qfzhehdhxhcirgc0rvjuoob,,Male,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,3.0,Worse,Some of the time,Some of the time,To some extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,Renting from private landlord,,E,No,0.0,0.0,0.0,1.0,0,,1.0,Some months but not every month,1 or 2 months,1 or 2 months,,,,Retired,,,Student,,"£14,901- £24,300 p.a.",2212649.0,2022-11-22 15:33:00,2022-11-22 15:36:00,00:02:53,2022-11-22,1,1.0,1,Sometimes true,1,1.0,Yes,0.0,6.0,5.0,2.0,Very Low,Very Low,Moderate Risk
86zi9t520pkd00mx85x86zi92337opha,,Male,35 to 39,No,Living on my own (NO children or children have left home),3.0,Worse,Often,Often,Not at all,Definitely disagree,1,0,0,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,1.0,0.0,0.0,1.0,0,,1.0,1 or 2 months,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2213243.0,2022-11-22 16:02:00,2022-11-22 16:06:00,00:04:23,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,7.0,0.0,3.0,Very Low,High,High Risk
slijhkbygh94ro7slijzcw6h57jnh146,,Female,30 to 34,Prefer not to say,Living on my own (NO children or children have left home),6.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,Yes,0.0,0.0,0.0,1.0,0,,1.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2215244.0,2022-11-23 20:54:00,2022-11-23 20:57:00,00:03:20,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,7.0,0.0,3.0,Very Low,High,High Risk
ke3o4ya80yrewkduyl1ke3o4yadre5co,,Female,20 to 24,No,Living with partner/ spouse (NO children or children have left home),7.0,Better,Some of the time,Often,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2216542.0,2022-11-22 22:37:00,2022-11-22 22:45:00,00:08:23,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
g7tozr7pkattypg7tvkyt3k7ui5u8973,,Male,40 to 44,No,"Living with other adults that are non-family members, such as friends/ flatmates",4.0,Better,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,,Olio,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Rent - Private Landlord,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2220835.0,2022-11-22 16:42:00,2022-11-22 16:46:00,00:04:34,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,6.0,0.0,0.0,Very Low,High,Secure
cokxqhjr2rdos6m1mrdocokxq84mfh5l,,Female,35 to 39,Yes,Living on my own WITH children under 18,8.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,1.0,0.0,1.0,0,,1.0,Almost every month,Never,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",2223107.0,2022-11-29 06:51:00,2022-11-29 06:58:00,00:06:56,2022-11-27,1,1.0,1,Sometimes true,1,1.0,No,1.0,5.0,3.0,4.0,Low,Low,High Risk
gboha636h5kd5wanc9vdbgboha636urs,,Male,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,Worse,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,Avoid food waste,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2224061.0,2022-11-22 16:56:00,2022-11-22 17:01:00,00:05:28,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
1s7shazxgda0c6r1s7shazopugm0o8kq,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,A,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2228922.0,2022-11-27 12:49:00,2022-11-27 12:54:00,00:04:51,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
d5mgn7l6znvz8efv0cvd5mgn4zp11fdf,,Male,40 to 44,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2229015.0,2022-11-22 15:31:00,2022-11-22 15:36:00,00:05:21,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
lg9p73cckvaswllg9pqlycmpo47jrein,,Female,50 to 54,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2230285.0,2022-11-22 16:00:00,2022-11-22 16:05:00,00:05:08,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
4a6gun45esiitom4a66z8hgr5wlflx78,,Non binary/ other,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7.0,Better,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",2231441.0,2022-11-22 17:01:00,2022-11-22 17:04:00,00:03:32,2022-11-22,1,1.0,1,Sometimes true,0,0.0,,0.0,2.0,0.0,0.0,Marginal,High,Secure
fdncxeaty4a4g8s1b0t3gfdncxeazzdb,,Female,35 to 39,Yes,Living on my own (NO children or children have left home),4.0,Worse,Often,Often,To some extent,Tend to agree,1,1,1,0,,foraging,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,1.0,0.0,0.0,0.0,0,,1.0,Some months but not every month,Some months but not every month,1 or 2 months,,,,,,Not working- long term sick or disabled,,,Prefer not to say,2235968.0,2022-11-22 22:43:00,2022-11-22 23:00:00,00:16:36,2022-11-22,1,1.0,1,Never true,1,0.0,,0.0,2.0,0.0,2.0,Marginal,High,Moderate Risk
5elj5k3rbhscwzqo5d5eqwgnj0wjuhmy,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,Prefer not to say,2237632.0,2022-11-22 15:59:00,2022-11-22 16:02:00,00:03:31,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
2plnecwqqnxci5712plni17yp55pi4wj,,Female,40 to 44,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Hardly ever or never,Some of the time,To some extent,Tend to agree,0,0,1,0,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2242044.0,2022-11-26 19:35:00,2022-11-26 19:36:00,00:01:04,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,3.0,0.0,0.0,Low,High,Secure
evguj6d5vz7nnmoz4jevguj3bg3ez0w8,,Female,45 to 49,Yes,Living on my own (NO children or children have left home),5.0,Worse,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,E,No,1.0,1.0,0.0,1.0,0,,1.0,Almost every month,Almost every month,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2242406.0,2022-11-22 18:12:00,2022-11-22 18:17:00,00:05:48,2022-11-22,1,1.0,1,Never true,0,0.0,,1.0,2.0,0.0,5.0,Marginal,High,High Risk
y23see0ypndjq3ty23se6xpsklgq5x9w,,Male,35 to 39,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",6.0,The same,Often,Some of the time,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"Less than £14,900 p.a.",2244153.0,2022-11-22 15:42:00,2022-11-22 15:52:00,00:09:27,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,3.0,0.0,0.0,Low,High,Secure
l8tub47exsgfor4snlb5l8tub47pzwlw,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,C,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2249294.0,2022-11-22 18:19:00,2022-11-22 18:24:00,00:04:15,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
3zrvy5d3dyzhj3wa3zrvyczhvbojthu6,,Female,35 to 39,No,Living on my own (NO children or children have left home),5.0,Worse,Often,Often,To some extent,Definitely disagree,0,0,0,0,None of the above,olio,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,1.0,0.0,0.0,0,,0.0,1 or 2 months,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2254830.0,2022-11-22 15:44:00,2022-11-22 16:01:00,00:17:00,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,5.0,0.0,2.0,Low,High,Moderate Risk
8anix3t6ogytxp59d8ani3odakpc57ox,,Male,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",4.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,1,0,0,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Some months but not every month,Some months but not every month,,,Unemployed,,,,,,Prefer not to say,2257589.0,2022-11-22 16:06:00,2022-11-22 16:12:00,00:05:48,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,7.0,0.0,1.0,Very Low,High,Moderate Risk
afkt29haokppsz8afkt2kwp0kymcsyn9,,Female,40 to 44,No,Living on my own (NO children or children have left home),7.0,Better,Some of the time,Some of the time,To a large extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,1.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2258876.0,2022-11-25 10:19:00,2022-11-25 10:24:00,00:05:36,2022-11-22,1,1.0,0,Never true,1,0.0,,1.0,4.0,0.0,3.0,Low,High,High Risk
519sxov2biaj2kk4451mc5nhyes2fxma,,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Often,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,E,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2259529.0,2022-11-27 13:40:00,2022-11-27 13:46:00,00:05:22,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
mo6bo8nkhbg49ksqe5mo6bo6rdw2pbyb,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Often,To a large extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,1.0,1.0,0.0,0.0,0,,1.0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2262433.0,2022-11-22 17:53:00,2022-11-22 17:58:00,00:04:51,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,2.0,0.0,3.0,Marginal,High,High Risk
oj3z5mu0syea8oj3z5y6gyg3zp7glbuc,,Female,30 to 34,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Some of the time,Some of the time,Not at all,Definitely disagree,0,0,0,0,,Olio,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,1.0,1.0,0.0,1.0,1,,1.0,Almost every month,Almost every month,Almost every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",2262985.0,2022-11-28 08:44:00,2022-11-28 08:49:00,00:05:03,2022-11-27,1,1.0,1,Sometimes true,1,1.0,No,1.0,6.0,2.0,6.0,Very Low,Low,High Risk
5sqxtsknsvwl7hv5sqxts7ohmh8qr5r0,,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,Better,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,,,,,Full time mum,Prefer not to say,2266702.0,2022-11-22 17:55:00,2022-11-22 18:06:00,00:10:49,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
dnpghafs8llj59xcc6i3dnpghg3w0y4q,,Male,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2269354.0,2022-11-22 22:58:00,2022-11-22 23:08:00,00:09:56,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
re4mdxo3tciu9wnylr0re4md6368ngbz,,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,The same,Some of the time,Some of the time,To some extent,Definitely agree,0,1,0,0,,Olio,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,Prefer not to say,2276860.0,2022-11-28 02:11:00,2022-11-28 02:21:00,00:09:58,2022-11-27,1,1.0,0,Never true,1,1.0,No,0.0,1.0,1.0,1.0,Marginal,Marginal,Moderate Risk
4d6r5l4n24fy5jar4d6ahsjfzx0jnczk,,Male,16 to 19,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8.0,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,,,,Student,,Prefer not to say,2282817.0,2022-11-22 15:36:00,2022-11-22 15:39:00,00:02:49,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
t8zbr3kxb47a0vht8zbrus3svyuo0qgn,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),3.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"More than £58,900 p.a.",2293708.0,2022-11-25 03:01:00,2022-11-25 03:06:00,00:05:01,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
b5ojs13eo61wp8zb5ojs69nu5umau0no,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,Better,Hardly ever or never,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2294340.0,2022-11-22 16:15:00,2022-11-22 16:20:00,00:05:36,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
y8345fn6adtmh76bafy834iqqik34lsu,,Male,20 to 24,No,Living on my own (NO children or children have left home),8.0,Much better,Some of the time,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,1 or 2 months,Never,,,,,,,,Student and working 2 part-time jobs,"Less than £14,900 p.a.",2298830.0,2022-11-27 12:59:00,2022-11-27 13:03:00,00:03:30,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
zcxb0lgf8brfszcxbhx5wfm5bet29i3u,,Male,45 to 49,No,Living on my own (NO children or children have left home),8.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2299550.0,2022-11-27 22:02:00,2022-11-27 22:04:00,00:02:47,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
9kkhdafrj2dyyx0z9kkhdi1qdcco2vky,,Prefer not to say,20 to 24,Prefer not to say,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",9.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,,Prefer not to say,2304952.0,2022-11-22 18:49:00,2022-11-22 18:58:00,00:08:21,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,2.0,0.0,0.0,Marginal,High,Secure
b17zkhp96mn5u4g361ub17zwo0j8p5gs,,Female,50 to 54,Yes,Living on my own (NO children or children have left home),7.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2309853.0,2022-11-24 23:13:00,2022-11-24 23:16:00,00:03:14,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
3c6gx8enhuf3c6gyonx6fdg1817wxhgy,,Male,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",4.0,Better,Often,Often,Not at all,Definitely disagree,0,0,0,0,None of the above,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Almost every month,Never,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",2315000.0,2022-11-23 00:27:00,2022-11-23 00:32:00,00:05:08,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,8.0,0.0,0.0,Very Low,High,Secure
xlhnunqcx0c6omzaxlhfzwojevwwl01q,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7.0,Better,Some of the time,Hardly ever or never,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2322493.0,2022-11-27 18:33:00,2022-11-27 18:36:00,00:03:01,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
